"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_18","exp_avant_18","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_18","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_18","NB_CLUB_AVANT_18","TOP_50_AVANT_18","TOP_50_150_AVANT_18","top_restant_AVANT_18","France U16","France U17","France U18","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","Y"
1098,"Attaquant",2,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00654,21.86,2,"1","0","0",1,1,1,4,12,683,8,NA,3,75,NA,NA,2,80,1,0
1104,"Milieu",1,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,23.59,1,"0","0","0",1,1,1,3,12,751,7,NA,9,673,9,NA,6,442,5,0
1107,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,1,16.88,9.89,9.89,9.89,12.22,12.22,9.89,9.89,9.89,NA,5e-05,12.5,6,"1","0","0",1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,2,84,1,0
1108,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM TALENCE",0,0,NA,15.58,15.58,15.58,15.58,15.58,15.58,15.58,15.58,NA,0.00017,17.68,1,"0","1","0",1,1,1,2,5,175,2,NA,2,64,1,NA,3,167,1,0
1116,"Milieu",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CASTELMAUROU",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,2,0
1131,"Milieu",1,"Comores","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00113,36.92,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,270,3,0
1157,"Attaquant",1,"Gabon","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,2,6,381,4,NA,2,43,NA,NA,1,44,NA,0
1170,"Attaquant",2,"France","aucun","aucun",1,1,NA,17.5,17.5,17.5,NA,NA,17.5,17.5,17.5,NA,0.00871,2.32,1,"1","0","0",1,0,1,1,9,421,6,NA,NA,NA,NA,NA,3,116,1,0
1184,"Attaquant",6,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00079,17.21,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,355,4,0
1206,"Milieu",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00135,26.54,2,"1","0","0",1,1,1,1,11,774,9,2,16,1253,16,1,9,676,8,0
1220,"Milieu",12,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0.00012,18.7,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,2,0
1233,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41.86,1,"0","1","0",1,1,1,NA,5,450,5,NA,2,180,2,NA,4,360,4,1
1252,"Attaquant",12,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,1,"1","0","0",1,1,1,8,17,905,9,1,13,829,11,4,4,287,4,1
1253,"Milieu",2,"France","aucun","aucun",0,0,NA,12.2,12.2,12.2,13.76,13.76,12.2,12.2,12.2,NA,0.00014,17.22,1,"0","0","0",1,0,1,1,10,451,4,NA,NA,NA,NA,NA,3,108,1,0
1290,"Milieu",6,"Maroc","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00078,22.82,2,"1","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,94,1,1
1324,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,630,7,0
1339,"Milieu",3,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,13.31,2,"0","0","1",0,1,1,NA,NA,NA,NA,NA,2,116,2,1,3,120,2,0
1346,"Attaquant",8,"France","aucun","aucun",0,0,14.71,14.71,14.71,14.71,14.71,14.71,NA,NA,NA,NA,0.00114,21.33,4,"1","1","0",1,0,1,NA,2,78,1,NA,NA,NA,NA,3,7,459,5,0
1354,"Defenseur",1,"Cameroun","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,9,713,8,NA,10,708,6,NA,1,14,NA,0
1363,"Defenseur",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.25,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,79,1,1
1371,"Gardien de But",8,"Cote d'ivoire","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,13.86,13.86,13.86,13.86,13.86,13.86,NA,13.86,NA,NA,0,20.71,1,"0","1","0",1,1,1,NA,5,373,4,NA,2,180,2,NA,9,810,9,1
1380,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",0,1,1,NA,NA,NA,NA,NA,7,564,6,NA,7,584,6,1
1387,"Attaquant",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00369,67.75,1,"0","0","1",1,0,1,8,12,877,9,NA,NA,NA,NA,NA,3,128,1,1
1390,"Milieu",1,"Sénégal","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,13.85,14.01,14.14,14.01,16.12,16.12,14.14,13.24,13.24,15.45,0.00021,8.46,2,"0","0","1",1,0,1,1,3,107,1,NA,NA,NA,NA,1,5,216,2,1
1407,"Milieu",2,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM CASTELMAUROU",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,NA,0
1420,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.5,1,"1","0","0",1,0,1,NA,2,109,1,NA,NA,NA,NA,3,5,263,2,1
1424,"Defenseur",2,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44.1,2,"1","0","0",1,1,1,NA,7,414,5,2,16,1102,12,NA,11,862,9,0
1431,"Attaquant",6,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00081,14.9,2,"0","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,44,NA,0
1434,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,11.34,4,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,176,1,0
1447,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","0",0,1,1,NA,NA,NA,NA,NA,7,630,7,NA,5,450,5,1
1451,"Attaquant",2,"Maroc","CFM - ACADEMY AS MONACO FC","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00213,34.26,2,"0","1","0",1,0,1,1,10,567,7,NA,NA,NA,NA,NA,2,141,2,0
1456,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,1,16.28,16.35,16.13,16.35,16.35,16.35,16.13,16.35,16.35,16.55,3e-05,13.27,3,"1","1","0",1,0,1,1,5,271,3,NA,NA,NA,NA,NA,9,508,5,0
1461,"Attaquant",3,"Guadeloupe","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,"1","0","0",1,1,1,1,8,460,5,1,2,100,1,NA,3,125,1,0
1467,"Gardien de But",7,"France","aucun","PEM - PEM CASTELMAUROU",0,0,12.36,12.81,12.01,12.81,12.77,12.77,13.7,12.81,13.83,13.93,0,16.02,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,92,1,0
1472,"Gardien de But",2,"France","CFM - ACADEMY AS MONACO FC","aucun",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34.38,2,"0","1","0",1,0,1,NA,2,180,2,NA,NA,NA,NA,NA,4,316,4,0
1487,"Attaquant",7,"Congo","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,1,NA,17.49,17.49,17.49,NA,NA,17.49,17.49,17.49,NA,1e-04,20.94,3,"1","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,156,2,0
1492,"Milieu",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,1,90,1,NA,8,665,7,NA,3,270,3,0
1494,"Defenseur",3,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,1,17.04,17.09,17.04,17.09,17.04,17.04,NA,17.14,17.14,17.14,0,19.25,2,"0","0","1",1,0,1,NA,3,109,1,NA,NA,NA,NA,NA,1,5,NA,0
1514,"Milieu",8,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,0
1516,"Defenseur",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-05,19.04,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,0
1528,"Milieu",8,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01389,9,1,"0","1","0",1,1,1,NA,1,47,1,NA,5,161,2,1,2,179,2,0
1557,"Milieu",2,"Cameroun","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"1","0","0",1,1,1,5,19,1510,17,NA,8,571,7,1,2,114,2,1
1566,"Defenseur",3,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.05,1,"0","0","1",1,1,1,1,7,549,5,2,6,480,5,1,5,365,4,1
1570,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",1,1,1,NA,12,902,10,NA,2,180,2,NA,4,316,4,0
1594,"Defenseur",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,15,1350,15,NA,11,775,9,1
1597,"Defenseur",1,"Guinée","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,3,205,2,NA,2,98,1,1
1603,"Defenseur",6,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM LIEVIN",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,6,334,3,NA,14,1113,12,NA,3,270,3,1
1607,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"1","0","0",1,1,1,9,13,926,10,3,18,1403,17,NA,3,118,1,0
1637,"Milieu",5,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,16.74,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,290,3,1
1645,"Defenseur",2,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,88.67,1,"0","0","0",0,1,1,NA,NA,NA,NA,NA,3,229,2,NA,1,90,1,0
1659,"Defenseur",5,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,7.7,3,"1","0","0",0,1,1,NA,NA,NA,NA,NA,9,810,9,NA,6,436,5,0
1670,"Defenseur",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,1,12.5,11.78,11.42,11.78,NA,NA,11.42,11.42,11.42,12.5,5e-05,12.25,4,"1","0","1",1,0,1,NA,6,540,6,NA,NA,NA,NA,NA,6,442,5,0
1711,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",2,0,10.66,10.66,10.66,10.66,10.66,10.66,NA,10.66,NA,NA,0,11.83,2,"0","0","1",0,1,1,NA,NA,NA,NA,NA,5,404,4,NA,1,90,1,0
1762,"Milieu",8,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,2,180,2,NA,7,247,2,NA,2,136,2,1
1769,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45,1,0
1781,"Attaquant",6,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","PEM - PEM CLAIREFONTAINE",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00174,37.74,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,674,8,1
1784,"Milieu",3,"Tunisie","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,173,3,0
1798,"Defenseur",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,5,450,5,NA,9,725,8,NA,4,338,4,0
1804,"Defenseur",11,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","aucun",2,0,13.28,13.37,14.62,13.37,13.59,13.59,13.46,12.48,12.48,11.12,5e-05,19.86,1,"0","1","0",1,1,1,NA,4,239,3,NA,1,90,1,NA,4,187,2,0
1819,"Defenseur",12,"Cameroun","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,3,16,1316,14,NA,2,124,1,NA,3,270,3,0
1831,"Attaquant",4,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",2,0,15.53,14.32,14.83,14.32,14.42,14.42,13.82,13.51,13.51,13.79,0.00011,9.71,2,"1","0","0",1,1,1,NA,2,100,1,NA,12,548,7,4,10,621,7,1
1834,"Milieu",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.79,1,"1","0","0",0,1,1,NA,NA,NA,NA,2,10,783,7,1,6,481,6,0
1843,"Milieu",7,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.32,2,"0","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,225,2,0
1852,"Attaquant",3,"Maroc","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01047,13.64,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,86,1,0
1878,"Gardien de But",2,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,7,581,7,NA,14,1097,13,NA,3,270,3,0
1894,"Milieu",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.71,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,2,0
1901,"Defenseur",11,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",1,0,NA,12.42,12.42,12.42,12.42,12.42,12.42,12.42,12.42,NA,0.00036,19.53,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,323,4,1
1903,"Defenseur",3,"Portugal","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,450,5,0
1925,"Attaquant",10,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00087,52.14,1,"0","1","0",0,1,1,NA,NA,NA,NA,1,1,49,NA,NA,1,44,NA,0
1947,"Defenseur",5,"Sénégal","CFM - ACADEMY AS MONACO FC","aucun",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,2,"0","1","0",1,1,1,NA,13,1074,12,NA,8,671,8,NA,4,355,4,1
1963,"Milieu",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,17.11,16.07,15.45,16.07,16.37,16.37,14.04,15.65,15.65,18.39,0.00013,16.75,2,"1","0","0",1,1,1,NA,2,75,1,1,6,259,1,NA,3,132,1,0
1964,"Defenseur",3,"France","CFM - ACADEMY AS MONACO FC","aucun",1,1,NA,18.34,18.34,18.34,18.67,18.67,18.34,18.34,18.34,NA,4e-05,14.51,3,"0","1","0",1,1,1,NA,5,275,3,NA,6,459,6,NA,2,145,2,1
1970,"Attaquant",2,"République Centrafricaine","CFM - CENTRE DE FORMATION CHAMOIS NIORTAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,18.95,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,167,2,0
1977,"Defenseur",1,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,3,270,3,NA,2,112,1,0
1992,"Gardien de But",11,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,1,NA,4,360,4,NA,NA,NA,NA,NA,1,90,1,1
2003,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77,1,1
2008,"Attaquant",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,1,42,NA,NA,2,45,NA,0
2016,"Milieu",3,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",2,0,13.49,13.36,12.11,13.36,13.69,13.69,13.06,13.75,13.75,14.42,0.00045,15.17,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,483,5,0
2017,"Defenseur",5,"Madagascar","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,1,50,NA,2,10,554,6,0
2022,"Milieu",5,"Algérie","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00096,18.08,1,"0","1","0",0,1,1,NA,NA,NA,NA,1,12,905,11,1,6,408,4,0
2026,"Milieu",3,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",1,1,NA,17.17,17.17,17.17,15.74,15.74,17.17,17.17,17.17,NA,0.00032,13.02,3,"0","1","0",1,1,1,1,12,702,10,NA,6,294,4,NA,8,515,6,1
2050,"Gardien de But",12,"Algérie","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,0
2067,"Milieu",10,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00025,14.6,5,"0","1","1",0,1,1,NA,NA,NA,NA,NA,5,352,4,2,12,803,9,0
2074,"Milieu",5,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65.85,1,"0","0","0",1,1,1,NA,4,175,2,NA,1,30,NA,NA,5,215,1,0
2104,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00029,35.4,1,"0","0","1",0,1,1,NA,NA,NA,NA,NA,10,772,8,NA,7,473,6,0
2115,"Attaquant",3,"Cote d'ivoire","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM REIMS",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","0","1",1,0,1,NA,2,180,2,NA,NA,NA,NA,2,3,190,3,1
2116,"Milieu",2,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,11.94,11.69,15.12,11.69,14.91,14.91,18.29,11.69,11.69,11.69,0.00025,11.87,1,"0","0","1",0,1,1,NA,NA,NA,NA,2,14,823,8,NA,6,397,4,0
2125,"Attaquant",7,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00034,16.41,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,178,2,0
2133,"Attaquant",1,"France","aucun","aucun",2,0,13.5,14.43,14.71,14.43,14.71,14.71,14.89,14.52,14.52,13.02,0.00171,14.28,3,"1","1","0",1,0,1,1,3,122,1,NA,NA,NA,NA,9,12,671,8,1
2206,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00078,35.5,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45,1,0
2231,"Defenseur",10,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,72.97,3,"1","0","1",1,1,1,NA,3,270,3,NA,12,1002,11,1,10,601,7,1
2241,"Milieu",6,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM GUADELOUPE",0,0,14.85,15.31,16.24,15.31,NA,NA,NA,14.85,14.85,14.85,0.00023,15.72,1,"0","0","0",1,0,1,2,5,252,3,NA,NA,NA,NA,2,5,285,3,0
2245,"Milieu",3,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00063,26.13,3,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,0
2297,"Attaquant",5,"Maroc","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016,10.47,2,"1","0","1",0,1,1,NA,NA,NA,NA,NA,2,83,1,6,8,514,6,0
2309,"Defenseur",7,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,15,1194,14,1,17,1453,16,1,5,362,5,1
2321,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,1,NA,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,NA,0.00051,16.51,3,"0","0","1",1,1,1,NA,6,247,2,NA,1,23,NA,NA,1,62,1,0
